-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,9.222778,11.777882,13.697283,15.29372,16.682718,17.924067,19.054144,20.093857,21.059538,21.962711,22.811699,23.613377,24.373222,25.095425,25.783276,26.439953,27.068026,27.669872,28.246271,28.80031,29.333055,29.845158,30.337309,30.811241,31.26858,31.709421,32.13452,32.54435,32.93897,33.320217,33.688496,34.04412,34.386467,34.717167,35.03585,35.343662,35.639397,35.925007,36.2006,36.466534,36.722404,36.968796,37.204334,37.431293,37.650043,37.85999,38.059883,38.25194,38.436413,38.61275,38.780693,38.940876,39.09335,39.237915,39.37527,39.504505,39.62624,39.741444,39.850025,39.950447,40.04414,40.131153,40.211708,40.285343,40.3524,40.412346,40.466244,40.514168,40.554993,40.588806,40.6168,40.638927,40.65435,40.66363,40.666534,40.663498,40.654568,40.639633,40.61783,40.590305,40.557274,40.51807,40.47243,40.42104,40.36391,40.300915,40.23205,40.157112,40.076225,39.989937,39.898094,39.799797,39.6955,39.58578,39.470474,39.349148,39.222034,39.089123,38.950443,38.805546,38.65457,38.497437,38.334316,38.165615,37.99119,37.810688,37.624287,37.432064,37.23406,37.030064,36.820133,36.603645,36.380028,36.1502,35.914562,35.672707,35.424465,35.16984,34.908936,34.641838,34.36751,34.085445,33.796543,33.500908,33.198547,32.88932,32.573196,32.24959,31.916658,31.576025,31.227686,30.87215,30.508486,30.136362,29.753908,29.362217,28.96184,28.552456,28.133364,27.703493,27.261913,26.809422,26.346115,25.870926,25.382332,24.8802,24.364527,23.834364,23.287777,22.723621,22.14263,21.543543,20.922882,20.279678,19.613375,18.920364,18.197372,17.443453,16.653126,15.821329,14.944095,14.01138,13.015146,11.940134,10.767944,9.467778,7.9930587,6.2515836,4.026447,0.28494775,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,6.016753,10.030134,12.383919,14.217912,15.765993,17.125824,18.346607,19.462107,20.491663,21.450464,22.348448,23.193949,23.993504,24.751978,25.473629,26.161627,26.819153,27.448692,28.051718,28.630245,29.186235,29.721432,30.23652,30.731731,31.208656,31.668808,32.113407,32.54203,32.95458,33.353317,33.738247,34.110355,34.470055,34.81704,35.15057,35.472874,35.78474,36.086185,36.376087,36.655937,36.925858,37.185497,37.435432,37.676426,37.9076,38.130264,38.34497,38.551395,38.747673,38.936214,39.117195,39.28974,39.45395,39.610634,39.759712,39.90163,40.036484,40.16346,40.28302,40.396103,40.502678,40.601288,40.69319,40.77854,40.85744,40.929516,40.99505,41.053627,41.106186,41.152847,41.192345,41.224895,41.25174,41.27273,41.287056,41.295406,41.297432,41.293644,41.284046,41.26835,41.24607,41.21821,41.184845,41.14523,41.099346,41.047626,40.99021,40.926907,40.85786,40.78264,40.701664,40.615364,40.523403,40.42474,40.320454,40.21083,40.09551,39.974186,39.84733,39.714672,39.576378,39.432533,39.28296,39.12721,38.96577,38.798565,38.624874,38.44498,38.25924,38.06783,37.870556,37.667526,37.458717,37.2439,37.02303,36.796314,36.563236,36.322926,36.076096,35.823,35.564007,35.29896,35.027496,34.749504,34.464973,34.172184,33.872456,33.566116,33.252895,32.932766,32.605328,32.27047,31.926746,31.57519,31.215658,30.848341,30.472786,30.089046,29.694746,29.29124,28.87872,28.456926,28.025177,27.581738,27.126804,26.661093,26.184378,25.69536,25.191143,24.673157,24.141363,23.59485,23.030754,22.449167,21.849754,21.23015,20.587471,19.921911,19.231524,18.511292,17.760258,16.975212,16.14921,15.279126,14.356359,13.371415,12.312706,11.161614,9.892789,8.464754,6.8006926,4.736441,1.6991948,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,7.3383794,10.687492,12.903834,14.675958,16.186985,17.523756,18.729614,19.834364,20.856113,21.809942,22.704515,23.548086,24.34675,25.105045,25.827028,26.516132,27.175169,27.806522,28.411541,28.99285,29.551794,30.089603,30.606752,31.105843,31.587246,32.050976,32.49816,32.929783,33.347046,33.74976,34.13906,34.515327,34.87794,35.22837,35.56734,35.894283,36.209976,36.51549,36.811024,37.094597,37.36791,37.631866,37.8867,38.132195,38.36883,38.59612,38.81485,39.025738,39.22794,39.420177,39.604637,39.781895,39.951603,40.11302,40.267128,40.41371,40.553253,40.685837,40.81075,40.928223,41.0393,41.14394,41.240616,41.330387,41.41369,41.49066,41.5609,41.62466,41.681625,41.732662,41.777863,41.815926,41.847424,41.87327,41.8933,41.906643,41.9141,41.91533,41.91081,41.900497,41.88398,41.861134,41.832787,41.798904,41.75863,41.712467,41.660645,41.60322,41.53993,41.470978,41.39591,41.315334,41.22947,41.137714,41.039566,40.93542,40.825882,40.710552,40.58939,40.462536,40.329994,40.191883,40.048195,39.898674,39.743362,39.582565,39.41632,39.244217,39.06617,38.88247,38.692265,38.495876,38.293686,38.085617,37.871555,37.65167,37.426426,37.195236,36.957726,36.714054,36.46342,36.20621,35.942734,35.6729,35.396835,35.114643,34.825943,34.530796,34.22788,33.917416,33.599876,33.275333,32.9443,32.606155,32.2605,31.905216,31.541952,31.170897,30.792236,30.405195,30.009447,29.602926,29.187159,28.762129,28.327517,27.882904,27.426012,26.957932,26.47837,25.986671,25.4814,24.961851,24.42868,23.880991,23.316624,22.733925,22.133432,21.513866,20.871908,20.206654,19.517187,18.79963,18.050926,17.269201,16.44786,15.582513,14.667241,13.691466,12.646393,11.512898,10.269683,8.877468,7.2723136,5.321363,2.6349082,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,8.225223,11.233871,13.353268,15.077299,16.562225,17.880358,19.075722,20.17236,21.189598,22.139765,23.032288,23.875597,24.674145,25.433413,26.156767,26.847687,27.509068,28.142279,28.75042,29.334726,29.89722,30.43762,30.958447,31.460773,31.946043,32.41429,32.86496,33.30036,33.721493,34.128998,34.52293,34.90221,35.26902,35.6238,35.96708,36.299232,36.62014,36.929276,37.22764,37.51641,37.795033,38.063454,38.322773,38.573154,38.81454,39.04708,39.269733,39.48386,39.690266,39.88898,40.078384,40.25987,40.434277,40.601387,40.760242,40.91194,41.05614,41.193405,41.3232,41.44559,41.560577,41.669254,41.771587,41.86635,41.954502,42.03626,42.111732,42.18058,42.242996,42.298744,42.348637,42.392696,42.42963,42.460167,42.4851,42.504166,42.516655,42.523254,42.523766,42.518513,42.507538,42.490227,42.4668,42.437958,42.40355,42.36262,42.315998,42.263756,42.205883,42.142227,42.07286,41.997578,41.9169,41.830856,41.73871,41.64059,41.53714,41.428288,41.313633,41.19335,41.067417,40.935448,40.797607,40.654194,40.504757,40.349625,40.189167,40.02318,39.851234,39.673748,39.490734,39.302086,39.1078,38.907787,38.701336,38.48821,38.26944,38.04503,37.81461,37.578087,37.335762,37.087875,36.833916,36.57367,36.305603,36.031334,35.750813,35.463978,35.171276,34.872,34.565956,34.252197,33.930702,33.602585,33.267376,32.925137,32.57548,32.21841,31.851814,31.47728,31.094776,30.704416,30.305492,29.897026,29.478043,29.049788,28.612627,28.165464,27.706858,27.23556,26.752836,26.259007,25.752943,25.231827,24.696398,24.146654,23.581367,22.997562,22.395815,21.775547,21.133924,20.468822,19.779789,19.06382,18.316122,17.53575,16.71771,15.856162,14.947409,13.979831,12.944967,11.82553,10.601233,9.236459,7.6764474,5.808716,3.3391063,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,8.891143,11.691738,13.741227,15.429984,16.894375,18.199509,19.386904,20.478178,21.493082,22.441393,23.333925,24.177214,24.977116,25.737919,26.463621,27.157133,27.821016,28.457458,29.068651,29.656755,30.22212,30.766502,31.29149,31.798014,32.286892,32.758137,33.213947,33.654293,34.079594,34.491272,34.888382,35.272648,35.644123,36.00363,36.351418,36.688164,37.013042,37.326996,37.629753,37.922756,38.20647,38.480637,38.74453,38.99954,39.244686,39.48119,39.70903,39.928326,40.139065,40.342194,40.53783,40.72465,40.90336,41.07504,41.23933,41.395138,41.54385,41.68518,41.819706,41.947464,42.06801,42.181168,42.288086,42.388775,42.482037,42.568714,42.649082,42.723213,42.79079,42.85197,42.90655,42.95532,42.99831,43.034145,43.063732,43.087765,43.10589,43.117584,43.123383,43.123173,43.11724,43.105625,43.08757,43.063614,43.034298,42.99929,42.957855,42.91083,42.85823,42.799957,42.73599,42.666153,42.590553,42.50966,42.423347,42.330685,42.232353,42.128826,42.019848,41.905067,41.784775,41.658875,41.527504,41.390736,41.24838,41.100094,40.94625,40.78618,40.620426,40.448772,40.271557,40.088867,39.900566,39.706833,39.507496,39.302345,39.091507,38.875343,38.652664,38.423042,38.18747,37.94627,37.699326,37.44666,37.188015,36.923317,36.652626,36.374424,36.089672,35.798626,35.501076,35.197273,34.886963,34.57045,34.24629,33.913914,33.57441,33.22783,32.874626,32.51397,32.14541,31.767303,31.381147,30.986862,30.584429,30.17334,29.752365,29.321302,28.88045,28.429665,27.96848,27.495123,27.010248,26.513811,26.005154,25.48253,24.94478,24.3927,23.825651,23.241133,22.637888,22.016483,21.374949,20.709227,20.019169,19.303095,18.556076,17.776764,16.961956,16.10382,15.198977,14.237211,13.2089615,12.099927,10.890109,9.547674,8.023125,6.2178917,3.894995,-0.18723357,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,9.415764,12.074062,14.073233,15.736261,17.186771,18.483496,19.665007,20.754107,21.767372,22.716068,23.60969,24.454575,25.256386,26.019676,26.748247,27.445047,28.11211,28.752357,29.367474,29.959158,30.528168,31.07692,31.606201,32.1174,32.609676,33.085335,33.545334,33.990658,34.42172,34.836376,35.23776,35.626812,36.00356,36.367893,36.720757,37.060776,37.389984,37.70878,38.017456,38.31523,38.603287,38.88232,39.151447,39.410023,39.659885,39.901215,40.13421,40.35859,40.574783,40.782402,40.982437,41.17509,41.358616,41.53391,41.70227,41.863678,42.017326,42.163906,42.303204,42.435783,42.561687,42.680576,42.792076,42.89735,42.996445,43.08826,43.173515,43.25252,43.325058,43.39105,43.450718,43.503887,43.55132,43.593018,43.627594,43.656082,43.679104,43.69619,43.707,43.711926,43.710983,43.704372,43.69213,43.673416,43.649025,43.619328,43.58384,43.54217,43.494972,43.442276,43.38393,43.320015,43.2502,43.174805,43.093857,43.007217,42.914238,42.815853,42.712223,42.60297,42.48801,42.36751,42.241467,42.11003,41.973236,41.830776,41.68264,41.52925,41.370525,41.20605,41.03593,40.859875,40.677597,40.489754,40.296337,40.097237,39.89245,39.682377,39.466972,39.245773,39.018536,38.78564,38.545967,38.300144,38.04835,37.790653,37.52721,37.258,36.982853,36.70177,36.413555,36.117832,35.815758,35.50761,35.1934,34.872578,34.544872,34.20935,33.866035,33.51567,33.158234,32.793793,32.421787,32.041157,31.651236,31.25313,30.847485,30.433403,30.010235,29.575203,29.130606,28.676613,28.21294,27.738054,27.25016,26.75041,26.238941,25.714586,25.17461,24.620039,24.050846,23.46547,22.860676,22.237375,21.593836,20.927076,20.235775,19.519484,18.77366,17.995039,17.181355,16.324663,15.421459,14.463597,13.440622,12.340186,11.141739,9.816898,8.319081,6.559854,4.340108,0.837663,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
9.828012,12.392613,14.355213,16.000053,17.441027,18.733673,19.912504,21.000725,22.014608,22.96462,23.860624,24.707987,25.512787,26.27966,27.011385,27.71188,28.38296,29.027298,29.646973,30.242443,30.81605,31.369133,31.903254,32.41822,32.91531,33.39602,33.860764,34.310623,34.745132,35.165604,35.572227,35.965694,36.347183,36.716953,37.073322,37.418392,37.752617,38.076218,38.389706,38.69334,38.98652,39.26869,39.542015,39.806602,40.06162,40.307777,40.545593,40.775257,40.996456,41.20944,41.41316,41.609398,41.798523,41.979767,42.152637,42.31864,42.477833,42.62952,42.7741,42.91154,43.042274,43.16638,43.283604,43.392967,43.49616,43.593266,43.68325,43.766735,43.844032,43.915207,43.98,44.038525,44.090614,44.137024,44.177704,44.21127,44.23889,44.261063,44.277256,44.287304,44.29145,44.28981,44.28252,44.269623,44.250175,44.225246,44.19501,44.158844,44.116703,44.069054,44.01593,43.957123,43.89281,43.822548,43.746906,43.66607,43.579464,43.486866,43.38902,43.285915,43.177155,43.062572,42.941963,42.815872,42.68445,42.5476,42.404823,42.25659,42.10325,41.944527,41.78006,41.610176,41.43497,41.25434,41.068207,40.876408,40.677673,40.473396,40.263893,40.048847,39.827766,39.601246,39.369392,39.131992,38.88883,38.639317,38.382774,38.12042,37.85219,37.578304,37.298744,37.012897,36.7209,36.42216,36.116135,35.80374,35.484592,35.159267,34.82751,34.489132,34.142593,33.788246,33.42673,33.058083,32.6821,32.298454,31.905872,31.50461,31.09495,30.676632,30.249487,29.812405,29.36501,28.907791,28.440792,27.963009,27.472488,26.969769,26.455233,25.928144,25.386467,24.829638,24.257998,23.670439,23.063406,22.43725,21.79185,21.124578,20.432528,19.715332,18.969194,18.18922,17.374731,16.519035,15.617122,14.66243,13.64324,12.54882,11.358318,10.046152,8.567812,6.8429713,4.6968865,1.5013785,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
12.651103,14.591379,16.225212,17.659008,18.95096,20.12966,21.22005,22.235283,23.188204,24.08727,24.938059,25.747036,26.517738,27.254066,27.958471,28.634178,29.28308,29.907057,30.507315,31.085924,31.644007,32.182632,32.702003,33.2043,33.689957,34.160057,34.61422,35.05312,35.47849,35.890762,36.290028,36.67635,37.04924,37.411026,37.761604,38.10091,38.42972,38.748196,39.056126,39.353664,39.641533,39.91954,40.188793,40.449562,40.70124,40.943962,41.178223,41.403645,41.620907,41.830345,42.031494,42.225067,42.41171,42.590847,42.761494,42.92529,43.082386,43.23219,43.37434,43.509346,43.637703,43.759537,43.8747,43.982536,44.08425,44.17993,44.268635,44.35085,44.42696,44.496994,44.560715,44.618176,44.66929,44.714764,44.754513,44.78718,44.814003,44.83536,44.85075,44.860054,44.863483,44.86117,44.853237,44.839573,44.819557,44.7941,44.76331,44.72647,44.683815,44.635685,44.582066,44.522762,44.457886,44.387196,44.311214,44.229965,44.14275,44.049892,43.95188,43.848545,43.739483,43.62502,43.505066,43.379787,43.249233,43.113155,42.970665,42.82258,42.66928,42.51037,42.345825,42.175915,42.000675,41.820198,41.63435,41.44295,41.246037,41.043842,40.836075,40.621353,40.400753,40.1747,39.943336,39.706486,39.464066,39.216007,38.962303,38.702896,38.436035,38.16335,37.88463,37.599796,37.309376,37.013313,36.711132,36.401768,36.084663,35.761257,35.431538,35.095673,34.753162,34.40384,34.045765,33.68007,33.307102,32.92745,32.54046,32.145554,31.739857,31.325886,30.90372,30.473532,30.034288,29.583506,29.122593,28.651852,28.170807,27.678076,27.17227,26.654531,26.124763,25.581217,25.02147,24.44624,23.855492,23.246674,22.618736,21.971598,21.303091,20.608845,19.888964,19.141212,18.360136,17.544949,16.689737,15.788142,14.834892,13.817393,12.726585,11.541163,10.237974,8.773372,7.0730824,4.9789886,1.9714708,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
14.782582,16.412607,17.845144,19.136843,20.317547,21.411655,22.430449,23.387695,24.290333,25.14597,25.95946,26.734877,27.47602,28.185421,28.86608,29.520018,30.14874,30.754162,31.337938,31.901552,32.444687,32.969334,33.476723,33.967834,34.442955,34.90169,35.34614,35.776577,36.193764,36.598648,36.9896,37.367695,37.734318,38.0901,38.435154,38.769257,39.092133,39.404335,39.706932,40.000187,40.284218,40.558334,40.82378,41.080997,41.328472,41.566837,41.797184,42.019684,42.23424,42.44102,42.6398,42.830967,43.015205,43.19234,43.360374,43.521286,43.67567,43.82298,43.96317,44.09652,44.223236,44.34349,44.457275,44.56374,44.664097,44.75849,44.846024,44.927067,45.00204,45.070957,45.133606,45.19005,45.240196,45.284748,45.323578,45.35515,45.38102,45.401447,45.415916,45.424423,45.4271,45.42411,45.41557,45.40122,45.380733,45.354908,45.32374,45.28648,45.243515,45.19494,45.14084,45.081123,45.01574,44.944675,44.868416,44.786827,44.69903,44.60581,44.50747,44.403652,44.294228,44.17938,44.05917,43.933754,43.803043,43.666656,43.524803,43.37785,43.22568,43.067787,42.90351,42.733727,42.558613,42.378063,42.192146,42.00061,41.803883,41.602135,41.39504,41.182045,40.963573,40.739086,40.508305,40.271873,40.02985,39.782253,39.529354,39.270935,39.006973,38.737316,38.460056,38.17651,37.887356,37.592384,37.29165,36.984642,36.6715,36.351425,36.02384,35.689823,35.349377,35.002647,34.64901,34.28827,33.918728,33.542236,33.158485,32.76697,32.367615,31.959301,31.54207,31.116392,30.682386,30.239233,29.785767,29.321348,28.84691,28.362494,27.867212,27.358583,26.837711,26.304493,25.757524,25.194593,24.616308,24.023302,23.412975,22.782475,22.13204,21.460398,20.763693,20.041523,19.292255,18.510006,17.69327,16.83724,15.934527,14.980992,13.964143,12.874654,11.691807,10.3936205,8.937561,7.2542067,5.1959634,2.3078892,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
16.562756,17.998253,19.293856,20.478354,21.57595,22.600199,23.563084,24.471148,25.331806,26.150763,26.931482,27.67779,28.393057,29.078997,29.738558,30.372458,30.98346,31.572739,32.141426,32.689995,33.220444,33.733303,34.229862,34.70942,35.173782,35.62378,36.05988,36.482662,36.891308,37.287395,37.67181,38.04408,38.40487,38.75509,39.093845,39.421623,39.739292,40.047176,40.345535,40.634743,40.91499,41.18524,41.44589,41.69853,41.943016,42.178432,42.40593,42.625706,42.83775,43.04202,43.238583,43.426575,43.607635,43.781834,43.94782,44.106773,44.259315,44.404984,44.54355,44.675392,44.800594,44.91942,45.03186,45.137,45.23603,45.32917,45.41517,45.494633,45.568104,45.635586,45.69686,45.752007,45.800926,45.8443,45.882008,45.9127,45.937786,45.957424,45.971073,45.97887,45.980812,45.97715,45.967945,45.95286,45.93178,45.905415,45.873676,45.835747,45.792362,45.74357,45.689278,45.62948,45.56397,45.492973,45.41689,45.33533,45.247726,45.15458,45.055935,44.951733,44.84204,44.726875,44.60638,44.480614,44.349537,44.212643,44.07054,43.92353,43.77111,43.613075,43.449818,43.281345,43.107574,42.92787,42.74195,42.55056,42.35395,42.152195,41.944866,41.73205,41.514034,41.290863,41.062267,40.828083,40.58667,40.339695,40.087223,39.829346,39.56615,39.297195,39.022472,38.742233,38.455067,38.16136,37.861435,37.55555,37.244225,36.926884,36.603367,36.272232,35.93391,35.588936,35.237545,34.879852,34.51564,34.14351,33.762455,33.37384,32.978046,32.575256,32.16459,31.74359,31.313803,30.875584,30.428726,29.972557,29.504543,29.026579,28.538736,28.040155,27.528654,27.003704,26.466457,25.916342,25.351456,24.770626,24.174372,23.560602,22.926455,22.27266,21.598305,20.899595,20.174921,19.423176,18.6388,17.819519,16.96168,16.05719,15.10176,14.08367,12.99323,11.811319,10.515574,9.064717,7.3918734,5.356541,2.5423923,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
