2002-03-18 14:25:48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002-03-18 14:26:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002-03-18 14:26:12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002-03-18 14:26:24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002-03-18 14:26:36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002-03-18 14:26:48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002-03-18 14:27:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002-03-18 14:27:12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002-03-18 14:27:24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002-03-18 14:27:36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002-03-18 14:27:48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002-03-18 14:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002-03-18 14:28:12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002-03-18 14:28:24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002-03-18 14:28:36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002-03-18 14:28:50,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002-03-18 14:29:02,nan,36.959999999999994,199.35,582.8,1056.4899999999998,1712.2799999999997,2274.13,2913.310000000001,3513.490000000001,4399.740000000002,5467.3200000000015,6393.190000000002,7440.720000000002,8297.840000000002,8736.840000000002,8883.840000000002,8688.840000000002,8229.840000000002,7473.840000000002,6453.840000000002,5460.840000000002,4539.840000000001,3671.840000000001,2968.840000000001,2314.84,1787.84,1395.84,1068.12,772.1199999999999,562.3999999999999,420.31999999999994,281.81,252.75999999999993
2002-03-18 14:29:15,nan,40.67,195.78,580.3599999999999,1104.4899999999998,1711.2799999999997,2319.13,2913.310000000001,3513.490000000001,4588.740000000002,5528.3200000000015,6517.190000000002,7496.720000000002,8213.840000000002,8728.840000000002,8831.840000000002,8872.840000000002,8113.840000000002,7371.840000000002,6457.840000000002,5419.840000000002,4550.840000000001,3613.840000000001,2880.840000000001,2324.84,1803.84,1421.84,986.8399999999999,774.3999999999999,587.6799999999998,419.87999999999994,343.14,232.82999999999996
2002-03-18 14:29:27,nan,32.89,217.45,605.64,1126.4899999999998,1685.2799999999997,2247.13,3001.310000000001,3546.490000000001,4646.740000000002,5680.3200000000015,6401.190000000002,7370.720000000002,7927.840000000002,8623.840000000002,8410.840000000002,8353.840000000002,7905.840000000002,7063.840000000002,6243.840000000002,5357.840000000002,4371.840000000001,3518.840000000001,2895.840000000001,2154.84,1844.8400000000001,1448.84,1087.84,810.1199999999999,614.1199999999999,437.42999999999995,300.8599999999999,251.63999999999996
2002-03-18 14:29:39,nan,33.400000000000006,198.77999999999997,615.6399999999999,1158.4899999999998,1782.2799999999997,2380.13,3074.310000000001,3586.490000000001,4638.740000000002,5555.3200000000015,6391.190000000002,7152.720000000002,7615.840000000002,8100.840000000002,8247.840000000002,7957.840000000002,7664.840000000002,6799.840000000002,6261.840000000002,5290.840000000002,4369.840000000001,3682.840000000001,2954.840000000001,2329.84,1849.8400000000001,1436.84,1091.84,805.8399999999999,585.68,453.2699999999999,325.90999999999997,221.08999999999997
2002-03-18 14:29:51,nan,38.21999999999999,172.75,556.3599999999999,1116.4899999999998,1611.2799999999997,2257.13,2972.310000000001,3484.490000000001,4417.740000000002,5271.3200000000015,6116.190000000002,6884.720000000002,7378.840000000002,7926.840000000002,7879.840000000002,7764.840000000002,7396.840000000002,6584.840000000002,6073.840000000002,5215.840000000002,4310.840000000001,3604.840000000001,3050.840000000001,2342.84,1962.8400000000001,1446.84,1121.84,841.8399999999999,567.1199999999999,419.7099999999999,335.80999999999995,232.58999999999995
2002-03-18 14:30:03,nan,26.09,156.01,472.79999999999995,873.7699999999999,1438.2799999999997,2023.13,2421.3100000000004,3105.490000000001,3916.740000000001,4838.3200000000015,5799.190000000002,6698.720000000002,7401.840000000002,7804.840000000002,8044.840000000002,7972.840000000002,7487.840000000002,7086.840000000002,6553.840000000002,5600.840000000002,4715.840000000001,4080.840000000001,3197.840000000001,2593.840000000001,2020.8400000000001,1615.84,1198.84,848.8399999999999,663.8399999999999,466.1499999999999,327.9699999999999,224.80999999999995
2002-03-18 14:30:15,nan,35.39,156.84999999999997,458.3599999999999,913.77,1267.2799999999997,1725.13,2285.3100000000004,2696.4900000000007,3352.740000000001,4231.3200000000015,5064.190000000001,5998.720000000002,6698.840000000002,7109.840000000002,7687.840000000002,7709.840000000002,7562.840000000002,7286.840000000002,6599.840000000002,5825.840000000002,4952.840000000002,4130.840000000001,3371.840000000001,2861.840000000001,2267.84,1712.84,1256.84,897.8399999999999,635.1199999999999,458.2699999999999,344.3699999999999,242.92999999999995
2002-03-18 14:30:28,nan,31.3,137.68,381.9699999999999,733.4899999999999,1052.56,1422.13,1873.31,2363.4900000000002,3089.7400000000007,3760.320000000001,4624.1900000000005,5425.720000000001,6294.840000000002,6972.840000000002,7360.840000000002,7603.840000000002,7418.840000000002,7053.840000000002,6442.840000000002,5664.840000000002,5024.840000000002,4187.840000000001,3473.840000000001,2955.840000000001,2270.84,1670.84,1259.84,953.8399999999999,677.1199999999999,467.4799999999999,336.3999999999999,247.08999999999997
2002-03-18 14:30:40,nan,29.529999999999998,110.2,285.76,521.6599999999999,864.1199999999999,1132.13,1575.31,1889.49,2398.7400000000002,3092.320000000001,3924.190000000001,4782.720000000001,5519.840000000002,6130.840000000002,6740.840000000002,6906.840000000002,7192.840000000002,6664.840000000002,6398.840000000002,5715.840000000002,4926.840000000002,4309.840000000001,3480.840000000001,2911.840000000001,2430.84,1801.84,1331.84,971.8399999999999,643.8399999999999,493.4299999999999,366.17999999999995,248.58999999999995
2002-03-18 14:30:52,nan,38.519999999999996,87.26000000000002,279.75999999999993,547.04,773.28,1146.13,1568.31,1776.4899999999998,2352.7400000000002,2965.320000000001,3803.190000000001,4515.720000000001,5424.840000000002,6151.840000000002,6701.840000000002,6885.840000000002,6877.840000000002,6681.840000000002,6141.840000000002,5570.840000000002,4860.840000000001,4142.840000000001,3698.840000000001,2868.840000000001,2301.84,1752.84,1244.84,974.8399999999999,692.8399999999999,497.54999999999995,349.68999999999994,234.26999999999998
2002-03-18 14:31:04,nan,23.79,109.48,295.19999999999993,595.7699999999999,798.28,1133.4099999999999,1531.31,1866.4899999999998,2431.7400000000002,3120.320000000001,3666.190000000001,4806.720000000001,5665.840000000002,6209.840000000002,6582.840000000002,6792.840000000002,6904.840000000002,6699.840000000002,6138.840000000002,5743.840000000002,5001.840000000001,4321.840000000001,3619.840000000001,2917.840000000001,2337.84,1746.84,1366.84,1003.8399999999999,728.8399999999999,551.4299999999998,344.51,243.14999999999995
2002-03-18 14:31:16,nan,38.11,106.91999999999999,296.97999999999996,536.6099999999999,881.56,1200.13,1557.31,1795.4899999999998,2456.7400000000002,3001.320000000001,3935.190000000001,4680.720000000001,5451.840000000002,6153.840000000002,6520.840000000002,6908.840000000002,6849.840000000002,6613.840000000002,6062.840000000002,5543.840000000002,4997.840000000001,4375.840000000001,3606.840000000001,2976.840000000001,2225.84,1750.84,1401.12,992.8399999999999,725.8399999999999,526.27,372.4099999999999,230.45999999999998
2002-03-18 14:31:28,nan,39.11,119.36,265.77,536.6099999999999,829.28,1157.13,1493.31,1752.4899999999998,2323.7400000000002,2951.3200000000006,3904.190000000001,4565.720000000001,5491.840000000002,6308.840000000002,6703.840000000002,6743.840000000002,6753.840000000002,6405.840000000002,6129.840000000002,5699.840000000002,5002.840000000002,4325.840000000001,3583.840000000001,2979.840000000001,2254.84,1862.84,1470.84,1019.8399999999999,768.8399999999999,484.8699999999999,346.34,283.64
2002-03-18 14:31:41,nan,27.849999999999998,108.27,286.19999999999993,542.3199999999999,743.56,1104.13,1478.31,1804.4899999999998,2392.7400000000002,2949.320000000001,3611.190000000001,4383.720000000001,5425.840000000002,6166.840000000002,6694.840000000002,6857.840000000002,6926.840000000002,6689.840000000002,6392.840000000002,5720.840000000002,5064.840000000002,4481.840000000001,3620.840000000001,2962.840000000001,2398.84,1964.8400000000001,1420.84,1030.84,735.1199999999999,532.55,350.1299999999999,273.18999999999994
2002-03-18 14:31:53,nan,25.54,117.79000000000002,272.43999999999994,517.3799999999999,798.8399999999999,1182.13,1514.31,1854.49,2466.7400000000002,3205.320000000001,3973.190000000001,4842.720000000001,5598.840000000002,6358.840000000002,6832.840000000002,6926.840000000002,7020.840000000002,6996.840000000002,6503.840000000002,5813.840000000002,5099.840000000001,4364.840000000001,3707.840000000001,3049.840000000001,2473.84,1864.84,1305.84,1005.8399999999999,745.8399999999999,516.1499999999999,366.12999999999994,274.24
2002-03-18 14:32:05,nan,23.31,104.2,360.4799999999999,567.6099999999999,848.56,1196.13,1511.31,1990.4900000000002,2609.7400000000007,3317.320000000001,4129.1900000000005,4962.720000000002,5710.840000000002,6524.840000000002,7177.840000000002,7372.840000000002,7492.840000000002,7087.840000000002,6584.840000000002,5997.840000000002,5310.840000000002,4504.840000000001,3746.840000000001,2990.840000000001,2414.84,1842.8400000000001,1441.84,1011.8399999999999,727.3999999999999,552.43,369.12999999999994,271.90999999999997
2002-03-18 14:32:17,nan,26.33,118.17,312.87999999999994,559.6099999999999,877.28,1211.13,1555.31,1948.4899999999998,2549.7400000000002,3194.320000000001,4074.190000000001,5016.720000000001,5899.840000000002,6495.840000000002,7050.840000000002,7545.840000000002,7352.840000000002,7104.840000000002,6533.840000000002,6102.840000000002,5293.840000000002,4440.840000000001,3709.840000000001,2997.840000000001,2310.84,1852.8400000000001,1369.12,1091.84,763.1199999999999,533.55,400.29999999999995,263.76
2002-03-18 14:32:29,nan,34.12,110.03999999999999,286.53,502.04999999999995,809.56,1122.13,1520.31,1794.4899999999998,2485.7400000000007,3150.320000000001,3915.190000000001,4848.720000000001,5870.840000000002,6503.840000000002,7095.840000000002,7308.840000000002,7293.840000000002,6960.840000000002,6636.840000000002,6008.840000000002,5218.840000000001,4462.840000000001,3750.840000000001,3094.840000000001,2357.84,1828.8400000000001,1337.84,1025.12,681.1699999999998,523.27,370.0899999999999,259.7099999999999
2002-03-18 14:32:42,nan,34.589999999999996,89.42000000000002,239.64999999999998,493.3499999999999,732.8399999999999,1058.4099999999999,1467.31,1898.49,2512.7400000000002,3339.320000000001,4290.1900000000005,5257.720000000002,5952.840000000002,6776.840000000002,7230.840000000002,7537.840000000002,7473.840000000002,7058.840000000002,6700.840000000002,6003.840000000002,5234.840000000002,4488.840000000001,3623.840000000001,2901.840000000001,2400.84,1908.8400000000001,1360.84,986.8399999999999,767.3999999999999,493.42999999999995,393.1299999999999,254.75999999999996
2002-03-18 14:32:54,nan,23.35,102.25,243.20999999999995,543.17,801.56,1113.13,1495.31,1866.4899999999998,2470.7400000000002,3263.320000000001,4255.1900000000005,4994.720000000001,5953.840000000002,6712.840000000002,7458.840000000002,7657.840000000002,7565.840000000002,7143.840000000002,6709.840000000002,6178.840000000002,5233.840000000002,4443.840000000001,3673.840000000001,2926.840000000001,2319.84,1859.84,1418.84,1001.8399999999999,705.8399999999999,520.7099999999999,380.56999999999994,265.18999999999994
2002-03-18 14:33:06,nan,31.529999999999998,94.09,235.57999999999996,444.88999999999993,741.1199999999999,1082.13,1499.31,1907.4899999999998,2701.7400000000007,3399.320000000001,4369.1900000000005,5307.720000000002,6191.840000000002,7027.840000000002,7674.840000000002,7906.840000000002,7576.840000000002,7457.840000000002,7029.840000000002,6103.840000000002,5205.840000000002,4475.840000000001,3697.840000000001,2991.840000000001,2360.84,1811.8400000000001,1449.84,982.8399999999999,680.8399999999999,534.7099999999999,391.46,233.2
2002-03-18 14:33:18,nan,22.29,81.55000000000001,230.41999999999996,450.7299999999999,760.56,1010.41,1500.31,1874.4899999999998,2676.7400000000007,3515.320000000001,4384.1900000000005,5343.720000000002,6186.840000000002,7059.840000000002,7692.840000000002,7948.840000000002,7863.840000000002,7505.840000000002,6939.840000000002,6028.840000000002,5347.840000000002,4453.840000000001,3641.840000000001,2907.840000000001,2376.84,1848.84,1350.84,987.8399999999999,682.1199999999999,520.8699999999999,334.02,263.79999999999995
2002-03-18 14:33:30,nan,21.34,98.39000000000001,241.48999999999998,462.6099999999999,743.1199999999999,1063.13,1435.31,1906.49,2581.7400000000007,3368.320000000001,4376.190000000001,5392.720000000001,6360.840000000002,7335.840000000002,7750.840000000002,7942.840000000002,7926.840000000002,7578.840000000002,6851.840000000002,6054.840000000002,5124.840000000001,4600.840000000001,3699.840000000001,3042.840000000001,2353.84,1868.8400000000001,1433.84,1044.84,666.3999999999999,527.04,366.56999999999994,249.35999999999996
2002-03-18 14:33:42,nan,30.18,87.21000000000001,277.65,447.43999999999994,700.56,1012.41,1517.31,1707.4899999999998,2635.7400000000007,3432.320000000001,4167.1900000000005,5482.720000000001,6141.840000000002,7179.840000000002,7796.840000000002,8006.840000000002,7751.840000000002,7150.840000000002,6735.840000000002,5923.840000000002,5114.840000000002,4445.840000000001,3654.840000000001,3065.840000000001,2323.84,1914.8400000000001,1372.84,1068.84,752.1199999999999,534.4299999999998,345.17999999999995,243.73999999999995
