2002-03-18 14:15:06.559000,5.625,15717.96572580645,18984.709677419356,16190.711693548386,14947.841733870968,14313.29435483871,13881.80947580645,16042.046370967742,16554.11189516129,16196.339717741936,15193.110887096775,12932.004032258064,14497.622983870968,16119.817540322581,19144.951612903227,30384.42943548387,42429.8629032258
2002-03-18 14:15:14.552000,16.875,16503.85685483871,18927.29435483871,15854.785282258064,13623.818548387097,12287.727822580646,17559.578629032258,21645.677419354837,22615.379032258064,27550.40927419355,23780.73185483871,25857.260080645163,16717.798387096773,18215.52822580645,15663.767137096775,10321.10685483871,3434.3845766129034
2002-03-18 14:15:22.546000,28.125,8128.742943548387,10779.931451612903,11835.725806451614,9903.804435483871,7524.518649193548,11079.68447580645,14100.864919354839,16242.785282258064,18848.112903225807,14235.136088709678,15846.558467741936,18022.83064516129,14493.650201612903,12686.542338709678,9886.707661290322,5193.198588709677
2002-03-18 14:15:30.540000,39.375,14240.491935483871,13845.092741935483,13872.574596774193,14046.35685483871,18483.796370967742,18308.233870967742,17282.020161290322,15342.647177419354,12761.060483870968,12312.06552419355,12831.466733870968,14213.316532258064,19109.300403225807,16975.46572580645,17644.925403225807,18764.1814516129
2002-03-18 14:15:38.533000,50.625,13697.401209677419,12734.679435483871,10792.720766129032,13296.943548387097,14320.585685483871,15186.056451612903,14878.901209677419,11056.938508064517,6480.138104838709,12518.74697580645,15461.813508064517,16994.02822580645,15936.880040322581,13438.868951612903,13556.821572580646,13392.118951612903
2002-03-18 14:15:46.527000,61.875,5325.502016129032,9908.366935483871,11929.895161290322,11069.83064516129,13561.70564516129,14544.836693548386,14688.716733870968,14050.435483870968,12860.561491935483,11901.135080645161,16448.00302419355,17151.737903225807,18452.25,15030.858870967742,11107.592741935483,3259.7653729838707
2002-03-18 14:15:54.521000,73.125,8217.189516129032,7738.741935483871,7847.707661290323,8626.791330645161,9490.526209677419,10730.944556451614,12274.521169354839,15025.879032258064,14539.229838709678,13998.847782258064,17972.072580645163,18105.923387096773,25546.979838709678,18451.83870967742,17716.9314516129,13534.82560483871
2002-03-18 14:16:02.515000,84.375,8232.548387096775,13023.108870967742,19468.302419354837,23301.622983870966,21698.885080645163,20431.604838709678,12215.120967741936,12440.199596774193,13633.96572580645,16391.043346774193,18861.604838709678,18364.137096774193,20823.459677419356,26064.060483870966,21740.4314516129,9615.48689516129
2002-03-18 14:16:10.508000,95.625,16654.219758064515,19563.510080645163,16486.857862903227,14501.68447580645,10748.140120967742,15085.839717741936,14414.904233870968,13867.98185483871,8737.316532258064,9024.817540322581,12295.5625,13827.991935483871,15901.20564516129,11109.392137096775,15002.844758064517,10191.787298387097
2002-03-18 14:16:18.503000,106.875,12531.897177419354,15654.737903225807,16393.514112903227,12150.252016129032,13369.148185483871,15390.90927419355,15313.601814516129,16084.620967741936,15352.805443548386,15293.530241935483,19182.3064516129,18911.425403225807,17062.745967741936,13116.851814516129,11263.708669354839,14487.502016129032
2002-03-18 14:16:26.496000,118.125,9399.130040322581,13552.96875,13487.097782258064,15560.568548387097,14386.002016129032,13872.094758064517,11726.069556451614,12820.3125,12827.655241935483,11121.973790322581,13856.73185483871,13704.805443548386,16812.803427419356,14831.033266129032,20000.227822580644,18177.191532258064
2002-03-18 14:16:34.489000,129.375,24232.610887096773,22640.233870967742,18006.790322580644,13577.889112903225,11495.556451612903,10385.433467741936,15095.74697580645,15983.862903225807,18069.004032258064,18298.516129032258,19527.064516129034,16259.095766129032,11811.162298387097,10413.177419354839,17436.314516129034,18185.77822580645
2002-03-18 14:16:42.484000,140.625,16933.90322580645,19656.59879032258,14024.932459677419,15809.298387096775,17397.461693548386,16987.629032258064,16489.186491935485,13998.395161290322,14996.41935483871,16959.21370967742,14953.09072580645,14082.61189516129,15228.82560483871,18192.16935483871,19435.245967741936,17989.2439516129
2002-03-18 14:16:50.477000,151.875,15965.993951612903,17760.201612903227,13412.889112903225,14163.165322580646,15042.752016129032,16319.230846774193,15457.10685483871,18048.627016129034,23710.17943548387,28246.354838709678,26381.647177419356,20065.941532258064,15667.386088709678,14453.366935483871,12555.01814516129,5079.349798387097
2002-03-18 14:16:58.470000,163.125,24371.737903225807,21441.11693548387,20092.947580645163,19320.612903225807,17558.842741935485,19217.197580645163,19162.582661290322,17065.25806451613,12618.977822580646,13066.820564516129,12340.133064516129,11682.1875,15510.829637096775,16743.38004032258,19538.78629032258,13222.310483870968
2002-03-18 14:17:06.465000,174.375,11907.865927419354,14343.654233870968,17962.155241935485,16155.414314516129,14568.439516129032,16373.480846774193,16629.1502016129,17091.641129032258,20692.697580645163,20069.50806451613,23430.75,22081.28629032258,17425.90927419355,12844.077620967742,13698.417338709678,9597.776209677419
2002-03-18 14:17:14.458000,nan,21931.645161290322,19044.100806451614,18493.33064516129,13132.097782258064,17050.002016129034,19945.149193548386,21605.399193548386,17356.298387096773,14604.654233870968,16770.977822580644,17754.290322580644,19647.979838709678,14807.091733870968,11390.673387096775,15015.83064516129,16842.495967741936
2002-03-18 14:17:22.436000,nan,9057.582661290322,11074.979838709678,14183.698588709678,20100.701612903227,20486.237903225807,19933.197580645163,15338.272177419354,16224.510080645161,18396.362903225807,19261.639112903227,19297.01814516129,17256.814516129034,16997.326612903227,16872.239919354837,19955.2560483871,24377.792338709678
2002-03-18 14:17:30.430000,nan,29676.40120967742,25393.625,31479.27822580645,27436.729838709678,27839.637096774193,24108.0,24212.012096774193,21204.066532258064,18128.798387096773,20760.15927419355,21778.8689516129,19335.16129032258,17992.141129032258,15137.754032258064,16557.19052419355,23803.290322580644
2002-03-18 14:17:38.424000,nan,24888.5564516129,19400.915322580644,18202.197580645163,21005.479838709678,24218.685483870966,22915.834677419356,22343.316532258064,22363.564516129034,25383.094758064515,19728.16935483871,25806.25806451613,24800.092741935485,23135.27620967742,18726.985887096773,12752.047379032258,4276.6668346774195
