2002-03-18 14:55:24.449000,nan,0.0,0.0,6522.0224609375,6524.544921875,3142.31298828125,3140.10498046875,8636.32421875,8629.1328125,14279.689453125,14277.8017578125,6211.2265625,6184.09619140625,9861.3330078125,9857.490234375,2907.431396484375,2906.4794921875,13807.6533203125,13800.26171875,0.0,0.0,2904.49755859375,2904.34765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:55:32.442000,nan,0.0,0.0,7243.4921875,7219.3779296875,0.0,0.0,15968.97265625,15937.966796875,6615.14013671875,6595.73193359375,33212.50390625,33182.671875,7004.85986328125,6982.42724609375,0.0,0.0,0.0,0.0,2969.5859375,2970.173828125,0.0,0.0,3264.7431640625,3264.55126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:55:40.436000,nan,6653.365234375,6812.89013671875,0.0,0.0,8231.833984375,8123.2705078125,2964.9912109375,2946.31591796875,28496.37109375,28423.40234375,11089.89453125,11105.3828125,19164.677734375,19140.63671875,9329.669921875,9323.828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:55:48.430000,nan,6445.8876953125,6401.01904296875,4204.26171875,4092.1162109375,0.0,0.0,9536.87890625,9551.291015625,26732.259765625,26707.91015625,42071.96875,42028.3359375,14933.298828125,14920.1279296875,6851.7197265625,6838.12109375,10205.46484375,10204.380859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:55:56.424000,nan,8373.01171875,8501.5625,16378.0888671875,16344.02734375,10703.23828125,10647.3798828125,5424.79296875,5408.9365234375,22276.16796875,22263.021484375,25203.466796875,25200.046875,19237.27734375,19211.94140625,3830.7802734375,3829.541748046875,13840.39453125,13840.3173828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:56:04.418000,nan,6793.90283203125,6579.09765625,0.0,0.0,20339.96484375,20579.158203125,13267.166015625,13294.6259765625,15209.9619140625,15169.2255859375,18323.4921875,18284.001953125,8511.7890625,8509.8544921875,15058.884765625,15043.732421875,14875.3203125,14865.25390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:56:12.411000,nan,14653.3212890625,14416.560546875,5564.20751953125,5520.310546875,0.0,0.0,0.0,0.0,25423.54296875,25461.50390625,31062.474609375,31042.169921875,6134.015625,6123.47412109375,17262.19140625,17260.009765625,3575.720703125,3575.705322265625,3575.69287109375,3575.606201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:56:20.405000,nan,0.0,0.0,2652.482177734375,2594.887451171875,22389.859375,22427.0390625,26734.41796875,26720.609375,34301.1328125,34273.3984375,49333.6484375,49250.3671875,33059.39453125,33005.359375,52156.3515625,52093.9140625,57294.26953125,57271.875,36679.140625,36665.5390625,3086.9814453125,3086.8232421875,5685.6689453125,5684.5107421875,3086.579833984375,3086.58642578125,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:56:28.399000,nan,7038.5166015625,7207.30419921875,21322.65234375,21407.359375,51884.0625,52176.9296875,135890.125,135778.9375,111446.2109375,111283.1015625,123068.1953125,122923.4140625,179262.09375,179047.90625,143095.375,142983.28125,145927.390625,145904.828125,89248.5625,89207.5,31839.83203125,31837.59765625,27119.544921875,27111.3828125,4638.58203125,4638.9345703125,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:56:36.392000,nan,11521.296875,11677.2333984375,27861.71484375,28265.12890625,40324.6171875,40450.859375,95491.109375,95427.796875,92139.25,91880.390625,106533.4453125,106435.6875,129516.953125,129421.703125,125439.84375,125440.390625,55106.7578125,55074.66015625,47212.5,47190.53125,26615.232421875,26603.34765625,4899.603515625,4899.88427734375,17180.8046875,17178.798828125,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:56:44.387000,nan,16368.9248046875,16394.669921875,30665.83984375,30804.99609375,70441.734375,70535.5234375,76125.109375,75966.703125,84268.8828125,84107.4921875,115239.546875,114962.9375,94692.0,94617.640625,149359.328125,149225.03125,107576.0625,107504.6640625,18173.490234375,18172.919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:56:52.380000,nan,13280.0283203125,13532.37109375,22954.625,23251.998046875,17915.71484375,17993.03515625,18872.853515625,18860.39453125,35876.2421875,35877.77734375,18710.455078125,18674.115234375,38335.4609375,38309.26171875,3264.40625,3263.352294921875,15845.9794921875,15839.0185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:57:00.358000,nan,15172.361328125,15186.248046875,19260.7109375,19247.462890625,13242.021484375,13292.0654296875,29470.57421875,29351.6171875,24330.5859375,24234.765625,77075.6875,76927.0,45223.890625,45225.5,64339.73046875,64303.4140625,37617.40625,37607.86328125,83826.1953125,83779.765625,16287.6025390625,16290.75390625,7535.7431640625,7536.1689453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:57:08.352000,nan,13986.927734375,14063.2353515625,24245.42578125,24209.0625,29944.849609375,29910.53515625,4257.74072265625,4268.8720703125,63157.953125,63022.0859375,68540.2734375,68361.109375,84811.28125,84645.359375,112042.9375,111946.4453125,28065.28515625,28057.978515625,19543.7734375,19537.466796875,11450.470703125,11446.326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:57:16.345000,nan,4191.51171875,4150.62890625,20377.68359375,20211.5234375,34954.55078125,34996.0390625,48938.06640625,48849.46484375,51023.05078125,50934.37890625,20783.5390625,20754.98828125,27002.486328125,26955.12109375,13916.92578125,13913.3125,9045.611328125,9041.8330078125,4107.29150390625,4107.1923828125,3742.9453125,3741.07275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:57:24.339000,nan,17092.736328125,17150.205078125,45035.69921875,45268.296875,55054.375,55040.46875,131614.3125,131249.4375,87008.171875,86686.296875,97957.734375,97854.9609375,109899.5078125,109822.75,67764.8671875,67738.71875,80587.7265625,80532.2421875,58101.546875,58061.953125,19732.45703125,19724.341796875,0.0,0.0,5740.578125,5741.02099609375,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:57:32.334000,nan,56451.328125,56552.2421875,71950.546875,72063.65625,144526.671875,144815.125,269023.3125,268836.71875,282519.5,281800.875,371947.09375,371510.0,277130.25,276875.125,381977.53125,381715.1875,185693.46875,185592.0,56107.984375,56098.95703125,19921.125,19915.650390625,12892.2109375,12888.88671875,2978.264892578125,2977.70556640625,0.0,0.0,0.0,0.0,0.0
2002-03-18 14:57:40.327000,nan,19506.00390625,19451.45703125,51572.6484375,50898.375,199686.15625,199015.65625,212787.046875,212458.15625,279083.28125,278672.34375,252976.75,252710.328125,245941.5,245762.34375,251749.03125,251634.09375,179298.40625,179180.21875,114871.2890625,114832.71875,58137.2734375,58120.75,19973.59375,19969.16796875,15350.3359375,15349.7451171875,9646.6240234375,9645.8203125,8036.89990234375,8037.5703125,0.0
2002-03-18 14:57:48.322000,nan,8814.6279296875,8533.7783203125,39639.93359375,39383.625,181531.859375,181270.25,187824.21875,187709.515625,291093.65625,290665.375,309406.0625,308962.5,259918.359375,259668.65625,189089.75,188980.640625,143211.3125,143160.046875,121141.9609375,121097.875,71512.75,71499.3359375,27962.361328125,27961.458984375,17009.296875,17009.9609375,2681.7919921875,2681.8896484375,0.0,0.0,0.0
