2002-03-18 14:15:00.299000,7.5,15567165.090909092,12595205.818181818,21709208.727272727,17670379.636363637,18572002.90909091,24098253.09090909,17135130.181818184,14891354.181818182,17740128.0,21607105.454545453,20834443.636363637,28464936.727272727
2002-03-18 14:15:04.299000,22.5,2225550.909090909,2103257.272727273,2446257.090909091,2381320.3636363638,2441997.6363636362,2521157.8181818184,2495688.3636363638,2264764.5454545454,2601134.909090909,2146589.8181818184,2435456.0,2099394.1818181816
2002-03-18 14:15:08.299000,37.5,2340627.272727273,2186606.1818181816,2622638.909090909,2695225.4545454546,2323338.5454545454,2450866.5454545454,2374242.1818181816,2327942.727272727,2221552.0,2507238.727272727,2280041.090909091,2040318.1818181819
2002-03-18 14:15:12.292000,52.5,2506378.909090909,2394513.8181818184,2118212.0,2614236.0,2761467.6363636362,2475445.4545454546,2340335.272727273,2115189.090909091,2207188.3636363638,2283236.0,2271359.6363636362,1963666.3636363635
2002-03-18 14:15:16.288000,67.5,2603248.3636363638,2606891.4545454546,2310422.5454545454,2283835.272727273,2356547.6363636362,2460867.6363636362,2154670.1818181816,2633583.6363636362,2763813.8181818184,2435206.1818181816,2491405.4545454546,2296582.0
2002-03-18 14:15:20.289000,82.5,2400223.8181818184,2149816.0,1945218.3636363635,2364081.090909091,2066124.9090909092,2389265.4545454546,2184993.090909091,2082108.7272727273,2490388.727272727,2334327.272727273,2536070.3636363638,2852301.6363636362
2002-03-18 14:15:24.285000,97.5,2064713.4545454546,2235277.8181818184,2046584.5454545454,2094717.2727272727,2370677.272727273,2059127.2727272727,2095639.4545454546,2171056.5454545454,2223462.5454545454,2459229.272727273,2217981.8181818184,3401954.5454545454
2002-03-18 14:15:28.277000,112.5,2044079.2727272727,1738721.6363636365,1886857.0909090908,1774315.6363636365,1917570.1818181819,2052401.8181818181,1945172.0,2063033.2727272727,2426425.4545454546,2066912.5454545454,2322687.8181818184,3276038.5454545454
2002-03-18 14:15:32.275000,127.5,1740198.0,1735380.7272727273,1609251.8181818181,1899118.1818181819,2189683.6363636362,1965675.2727272727,1716869.0909090908,1905610.0,2377938.727272727,1958568.3636363635,1982692.3636363635,2875856.909090909
2002-03-18 14:15:36.275000,142.5,1757156.7272727273,1895451.6363636365,1844188.0,1785271.6363636365,1846620.0,1768382.1818181819,1869773.8181818181,1741834.1818181819,1877779.6363636365,1898901.4545454546,1740181.8181818181,2999572.727272727
2002-03-18 14:15:40.271000,157.5,3486912.727272727,3057671.272727273,5235328.7272727275,5697883.636363637,3670319.272727273,3520899.272727273,3651112.0,3305372.727272727,3495170.5454545454,2739346.1818181816,2962090.909090909,4751148.363636363
2002-03-18 14:15:44.267000,172.5,2873008.0,3018079.272727273,2716740.3636363638,3386597.8181818184,2642616.0,2698926.909090909,3195221.4545454546,2750428.727272727,3050113.090909091,2547512.727272727,3173932.3636363638,5565413.818181818
2002-03-18 14:15:48.264000,nan,3344748.727272727,2521067.6363636362,3222436.3636363638,3160834.1818181816,3027003.6363636362,2935288.727272727,2893228.0,3024019.4545454546,3227507.6363636362,2815544.1818181816,3557895.272727273,4875341.454545454
2002-03-18 14:15:52.254000,nan,3621952.0,2946380.0,2781818.3636363638,3161952.0,3760921.4545454546,3149728.3636363638,3092402.1818181816,3000391.8181818184,2855629.8181818184,2996685.090909091,3109757.4545454546,5091080.363636363
2002-03-18 14:15:56.243000,nan,3047493.090909091,2528410.1818181816,2846903.4545454546,2628529.272727273,2915754.909090909,2742663.6363636362,2497746.0,2741690.3636363638,3118232.727272727,2302525.4545454546,2877842.727272727,5320387.2727272725
2002-03-18 14:16:00.246000,nan,2562825.4545454546,2421411.272727273,2481626.0,3035693.6363636362,2716311.6363636362,2771434.1818181816,2177181.4545454546,2363528.909090909,2351908.0,2012621.0909090908,2669090.909090909,5264712.0
2002-03-18 14:16:04.250000,nan,2422182.727272727,2308880.0,2171730.909090909,2627157.6363636362,2658638.727272727,2479163.090909091,2294591.090909091,2476825.090909091,2458695.272727273,2328598.0,2977633.6363636362,5568772.0
2002-03-18 14:16:08.247000,nan,2841095.4545454546,2770304.3636363638,2560236.1818181816,2807369.272727273,2784841.6363636362,2708863.8181818184,2820375.4545454546,2720007.090909091,2971559.4545454546,2549500.727272727,3300646.5454545454,5007580.0
2002-03-18 14:16:12.242000,nan,2851593.8181818184,2633013.8181818184,2552773.4545454546,2825692.0,3276905.4545454546,2762339.272727273,2785720.727272727,2212836.3636363638,2677073.090909091,2259164.0,2623802.3636363638,5267211.2727272725
2002-03-18 14:16:16.238000,nan,2861594.909090909,2927318.3636363638,2705581.6363636362,2617460.3636363638,2865381.272727273,2699738.3636363638,2796220.3636363638,2486229.090909091,2490688.0,2706492.0,2903472.5454545454,5094378.909090909
2002-03-18 14:16:20.236000,nan,4885625.090909091,4856896.7272727275,7673293.818181818,6091897.090909091,5374296.0,4474633.090909091,4816581.090909091,4031659.6363636362,4937784.7272727275,4130176.3636363638,3931374.909090909,5916012.363636363
2002-03-18 14:16:24.232000,nan,2594750.909090909,2190770.909090909,2773755.090909091,2172890.909090909,2270512.0,2407475.090909091,2187333.4545454546,2086236.5454545454,2682802.0,2293997.6363636362,1823519.6363636365,3862600.727272727
2002-03-18 14:16:28.229000,nan,4935987.636363637,4185443.272727273,4636608.7272727275,5109489.818181818,4835765.818181818,4400407.2727272725,4557857.454545454,4632278.909090909,3844527.272727273,3761435.6363636362,3952770.909090909,5021328.0
2002-03-18 14:16:32.224000,nan,4174491.6363636362,3527849.4545454546,3829929.4545454546,3563796.0,3441540.727272727,3476698.5454545454,3145235.272727273,4076567.272727273,3256888.727272727,3523036.727272727,3820275.272727273,5388582.545454546
2002-03-18 14:16:36.217000,nan,3295972.727272727,3380654.5454545454,2912196.3636363638,3591145.4545454546,3085925.090909091,2993250.3636363638,3442003.272727273,3560499.272727273,4090689.4545454546,3363920.3636363638,3554899.272727273,5118108.363636363
2002-03-18 14:16:40.216000,nan,2850673.8181818184,2711959.8181818184,2900574.909090909,3881716.0,2857661.6363636362,3071823.272727273,3838393.090909091,3442248.0,3545754.909090909,3413244.3636363638,2915928.909090909,6312954.181818182
2002-03-18 14:16:44.215000,nan,2856776.0,2850996.727272727,2974679.4545454546,2850623.6363636362,2897243.8181818184,3281922.909090909,3194994.5454545454,3234797.090909091,3052550.5454545454,3077415.6363636362,3506078.5454545454,5325576.7272727275
2002-03-18 14:16:48.211000,nan,3149042.909090909,3114591.272727273,3102682.909090909,4293306.909090909,3527693.4545454546,3626972.727272727,3756019.6363636362,3732100.3636363638,3817301.090909091,3452453.4545454546,3524641.090909091,5313915.636363637
2002-03-18 14:16:52.204000,nan,5728302.545454546,5498692.7272727275,6893136.7272727275,5525263.636363637,5509458.181818182,4767296.7272727275,5293737.454545454,5384801.454545454,5810487.2727272725,5675358.909090909,6367356.363636363,7966461.090909091
2002-03-18 14:16:56.200000,nan,3391907.6363636362,3119614.1818181816,3227332.3636363638,3349071.272727273,4044021.090909091,3557052.3636363638,3535165.8181818184,3098700.727272727,3118392.3636363638,3197984.0,3440465.4545454546,4861773.090909091
