2002-03-18 14:15:02,-27.22100067138672
2002-03-18 14:15:06,-26.54199981689453
2002-03-18 14:15:10,-25.677000045776367
2002-03-18 14:15:14,-26.540000915527344
2002-03-18 14:15:18,-25.672000885009766
2002-03-18 14:15:22,-25.0
2002-03-18 14:15:26,-24.584999084472656
2002-03-18 14:15:30,-24.305999755859375
2002-03-18 14:15:34,-24.87700080871582
2002-03-18 14:15:38,-25.281999588012695
2002-03-18 14:15:42,-25.429000854492188
2002-03-18 14:15:46,-23.905000686645508
2002-03-18 14:15:50,-21.291000366210938
2002-03-18 14:15:54,-21.74799919128418
2002-03-18 14:15:58,-21.44499969482422
2002-03-18 14:16:02,-20.96299934387207
2002-03-18 14:16:06,-20.875
2002-03-18 14:16:10,-19.78700065612793
2002-03-18 14:16:14,-19.253000259399414
2002-03-18 14:16:18,-17.113000869750977
2002-03-18 14:16:22,-16.972000122070312
2002-03-18 14:16:26,-17.698999404907227
2002-03-18 14:16:30,-19.325000762939453
2002-03-18 14:16:34,-18.833999633789062
2002-03-18 14:16:38,-16.267000198364258
2002-03-18 14:16:42,-16.091999053955078
2002-03-18 14:16:46,-16.339000701904297
2002-03-18 14:16:50,-16.304000854492188
2002-03-18 14:16:54,-16.10700035095215
2002-03-18 14:16:58,-15.949999809265137
2002-03-18 14:17:02,-14.932999610900879
2002-03-18 14:17:06,-14.746000289916992
2002-03-18 14:17:10,-14.684000015258789
2002-03-18 14:17:14,-15.911999702453613
2002-03-18 14:17:18,-18.39900016784668
2002-03-18 14:17:22,-18.577999114990234
2002-03-18 14:17:26,-17.562999725341797
2002-03-18 14:17:30,-17.256000518798828
2002-03-18 14:17:34,-17.9060001373291
2002-03-18 14:17:38,-17.805999755859375
2002-03-18 14:17:42,-20.243000030517578
2002-03-18 14:17:46,-21.05900001525879
2002-03-18 14:17:50,-21.591999053955078
2002-03-18 14:17:54,-21.530000686645508
2002-03-18 14:17:58,-22.047000885009766
2002-03-18 14:18:02,-22.249000549316406
2002-03-18 14:18:06,-21.965999603271484
2002-03-18 14:18:10,-21.85099983215332
2002-03-18 14:18:14,-22.29599952697754
2002-03-18 14:18:18,-22.336000442504883
2002-03-18 14:18:22,-21.7189998626709
2002-03-18 14:18:26,-21.56999969482422
2002-03-18 14:18:30,-22.163000106811523
2002-03-18 14:18:34,-21.993000030517578
2002-03-18 14:18:38,-22.632999420166016
2002-03-18 14:18:42,-22.545000076293945
2002-03-18 14:18:46,-21.618999481201172
2002-03-18 14:18:50,-21.253000259399414
2002-03-18 14:18:54,-21.65999984741211
2002-03-18 14:18:58,-22.378999710083008
2002-03-18 14:19:02,-23.37299919128418
2002-03-18 14:19:06,-24.115999221801758
2002-03-18 14:19:10,-23.344999313354492
2002-03-18 14:19:14,-23.933000564575195
2002-03-18 14:19:18,-24.04800033569336
2002-03-18 14:19:22,-23.67099952697754
2002-03-18 14:19:26,-23.4950008392334
2002-03-18 14:19:30,-23.663000106811523
2002-03-18 14:19:34,-23.19700050354004
2002-03-18 14:19:38,-24.444000244140625
2002-03-18 14:19:42,-24.128999710083008
2002-03-18 14:19:46,-23.041000366210938
2002-03-18 14:19:50,-22.40399932861328
2002-03-18 14:19:54,-22.517000198364258
2002-03-18 14:19:58,-22.73900032043457
2002-03-18 14:20:02,-22.59600067138672
2002-03-18 14:20:06,-23.275999069213867
2002-03-18 14:20:10,-23.368000030517578
2002-03-18 14:20:14,-23.434999465942383
2002-03-18 14:20:18,-22.110000610351562
2002-03-18 14:20:22,-21.299999237060547
2002-03-18 14:20:26,-22.584999084472656
2002-03-18 14:20:30,-22.292999267578125
2002-03-18 14:20:34,-25.100000381469727
2002-03-18 14:20:38,-23.648000717163086
2002-03-18 14:20:42,-23.679000854492188
2002-03-18 14:20:46,-21.743000030517578
2002-03-18 14:20:50,-21.17099952697754
2002-03-18 14:20:54,-18.67099952697754
2002-03-18 14:20:58,-18.451000213623047
2002-03-18 14:21:02,-20.111000061035156
2002-03-18 14:21:06,-20.729999542236328
2002-03-18 14:21:10,-18.158000946044922
2002-03-18 14:21:14,-19.648000717163086
2002-03-18 14:21:18,-18.427000045776367
2002-03-18 14:21:22,-18.777999877929688
2002-03-18 14:21:26,-18.922000885009766
2002-03-18 14:21:30,-19.18899917602539
2002-03-18 14:21:34,-19.173999786376953
2002-03-18 14:21:38,-18.958999633789062
2002-03-18 14:21:42,-19.424999237060547
2002-03-18 14:21:46,-18.559999465942383
2002-03-18 14:21:50,-19.433000564575195
2002-03-18 14:21:54,-19.61199951171875
2002-03-18 14:21:58,-19.413000106811523
2002-03-18 14:22:02,-19.569000244140625
2002-03-18 14:22:06,-19.79400062561035
2002-03-18 14:22:10,-19.530000686645508
2002-03-18 14:22:14,-19.076000213623047
2002-03-18 14:22:18,-19.156999588012695
2002-03-18 14:22:22,-19.229000091552734
2002-03-18 14:22:26,-18.82200050354004
2002-03-18 14:22:30,-18.259000778198242
2002-03-18 14:22:34,-18.56999969482422
2002-03-18 14:22:38,-21.965999603271484
2002-03-18 14:22:42,-22.34000015258789
2002-03-18 14:22:46,-22.395000457763672
2002-03-18 14:22:50,-22.631000518798828
2002-03-18 14:22:54,-21.31399917602539
2002-03-18 14:22:58,-22.773000717163086
2002-03-18 14:23:02,-21.405000686645508
2002-03-18 14:23:06,-19.770999908447266
2002-03-18 14:23:10,-20.68000030517578
2002-03-18 14:23:14,-23.273000717163086
2002-03-18 14:23:18,-22.378000259399414
2002-03-18 14:23:22,-21.979999542236328
2002-03-18 14:23:26,-22.222000122070312
