2002-03-18 14:15:02,-25.089000701904297
2002-03-18 14:15:06,-25.44300079345703
2002-03-18 14:15:10,-26.048999786376953
2002-03-18 14:15:14,-26.643999099731445
2002-03-18 14:15:18,-24.190000534057617
2002-03-18 14:15:22,-24.433000564575195
2002-03-18 14:15:26,-24.347000122070312
2002-03-18 14:15:30,-25.63599967956543
2002-03-18 14:15:34,-25.01300048828125
2002-03-18 14:15:38,-24.797000885009766
2002-03-18 14:15:42,-23.41900062561035
2002-03-18 14:15:46,-23.847999572753906
2002-03-18 14:15:50,-22.783000946044922
2002-03-18 14:15:54,-21.43899917602539
2002-03-18 14:15:58,-21.018999099731445
2002-03-18 14:16:02,-19.334999084472656
2002-03-18 14:16:06,-18.97599983215332
2002-03-18 14:16:10,-19.30500030517578
2002-03-18 14:16:14,-19.358999252319336
2002-03-18 14:16:18,-17.760000228881836
2002-03-18 14:16:22,-17.100000381469727
2002-03-18 14:16:26,-15.947999954223633
2002-03-18 14:16:30,-15.819000244140625
2002-03-18 14:16:34,-16.410999298095703
2002-03-18 14:16:38,-16.051000595092773
2002-03-18 14:16:42,-15.585000038146973
2002-03-18 14:16:46,-15.194999694824219
2002-03-18 14:16:50,-14.970999717712402
2002-03-18 14:16:54,-14.885000228881836
2002-03-18 14:16:58,-14.821000099182129
2002-03-18 14:17:02,-14.630000114440918
2002-03-18 14:17:06,-14.567000389099121
2002-03-18 14:17:10,-14.758999824523926
2002-03-18 14:17:14,-15.3149995803833
2002-03-18 14:17:18,-16.033000946044922
2002-03-18 14:17:22,-16.350000381469727
2002-03-18 14:17:26,-18.37299919128418
2002-03-18 14:17:30,-18.895999908447266
2002-03-18 14:17:34,-21.250999450683594
2002-03-18 14:17:38,-21.204999923706055
2002-03-18 14:17:42,-21.10700035095215
2002-03-18 14:17:46,-20.864999771118164
2002-03-18 14:17:50,-20.825000762939453
2002-03-18 14:17:54,-20.18400001525879
2002-03-18 14:17:58,-20.249000549316406
2002-03-18 14:18:02,-20.398000717163086
2002-03-18 14:18:06,-20.517000198364258
2002-03-18 14:18:10,-20.54599952697754
2002-03-18 14:18:14,-20.464000701904297
2002-03-18 14:18:18,-21.18000030517578
2002-03-18 14:18:22,-20.930999755859375
2002-03-18 14:18:26,-21.145999908447266
2002-03-18 14:18:30,-21.315000534057617
2002-03-18 14:18:34,-21.322999954223633
2002-03-18 14:18:38,-21.615999221801758
2002-03-18 14:18:42,-21.600000381469727
2002-03-18 14:18:46,-21.493000030517578
2002-03-18 14:18:50,-21.700000762939453
2002-03-18 14:18:54,-22.04199981689453
2002-03-18 14:18:58,-22.281999588012695
2002-03-18 14:19:02,-22.308000564575195
2002-03-18 14:19:06,-22.280000686645508
2002-03-18 14:19:10,-22.923999786376953
2002-03-18 14:19:14,-23.533000946044922
2002-03-18 14:19:18,-23.86400032043457
2002-03-18 14:19:22,-23.937000274658203
2002-03-18 14:19:26,-24.020999908447266
2002-03-18 14:19:30,-23.743000030517578
2002-03-18 14:19:34,-23.392000198364258
2002-03-18 14:19:38,-23.555999755859375
2002-03-18 14:19:42,-23.469999313354492
2002-03-18 14:19:46,-24.42099952697754
2002-03-18 14:19:50,-23.885000228881836
2002-03-18 14:19:54,-23.58099937438965
2002-03-18 14:19:58,-23.259000778198242
2002-03-18 14:20:02,-23.256000518798828
2002-03-18 14:20:06,-23.243000030517578
2002-03-18 14:20:10,-23.312000274658203
2002-03-18 14:20:14,-23.152999877929688
2002-03-18 14:20:18,-22.790000915527344
2002-03-18 14:20:22,-22.246999740600586
2002-03-18 14:20:26,-21.225000381469727
2002-03-18 14:20:30,-21.42099952697754
2002-03-18 14:20:34,-21.3799991607666
2002-03-18 14:20:38,-23.16900062561035
2002-03-18 14:20:42,-22.684999465942383
2002-03-18 14:20:46,-22.638999938964844
2002-03-18 14:20:50,-22.788999557495117
2002-03-18 14:20:54,-21.40399932861328
2002-03-18 14:20:58,-21.20599937438965
2002-03-18 14:21:02,-21.190000534057617
2002-03-18 14:21:06,-21.73699951171875
2002-03-18 14:21:10,-21.29599952697754
2002-03-18 14:21:14,-21.573999404907227
2002-03-18 14:21:18,-20.726999282836914
2002-03-18 14:21:22,-20.22100067138672
2002-03-18 14:21:26,-19.006000518798828
2002-03-18 14:21:30,-20.2189998626709
2002-03-18 14:21:34,-20.011999130249023
2002-03-18 14:21:38,-20.354999542236328
2002-03-18 14:21:42,-20.597000122070312
2002-03-18 14:21:46,-20.27400016784668
2002-03-18 14:21:50,-19.26300048828125
2002-03-18 14:21:54,-19.260000228881836
2002-03-18 14:21:58,-18.56399917602539
2002-03-18 14:22:02,-17.677000045776367
2002-03-18 14:22:06,-18.385000228881836
2002-03-18 14:22:10,-18.868000030517578
2002-03-18 14:22:14,-18.70800018310547
2002-03-18 14:22:18,-18.17099952697754
2002-03-18 14:22:22,-17.733999252319336
2002-03-18 14:22:26,-17.639999389648438
2002-03-18 14:22:30,-17.889999389648438
2002-03-18 14:22:34,-18.402000427246094
2002-03-18 14:22:38,-17.363000869750977
2002-03-18 14:22:42,-20.315000534057617
2002-03-18 14:22:46,-18.288000106811523
2002-03-18 14:22:50,-21.71299934387207
2002-03-18 14:22:54,-17.690000534057617
2002-03-18 14:22:58,-21.375999450683594
2002-03-18 14:23:02,-22.51799964904785
2002-03-18 14:23:06,-22.465999603271484
2002-03-18 14:23:10,-20.927000045776367
2002-03-18 14:23:14,-20.917999267578125
2002-03-18 14:23:18,-23.93199920654297
2002-03-18 14:23:22,-23.91200065612793
2002-03-18 14:23:26,-23.18000030517578
