2002-03-18 14:15:00.299000,24.023000717163086,0.0,104058.33333333333,0.0,200875.0,98375.0,186316.66666666666,166866.66666666666,154180.83333333334,434531.6666666667,822807.5,1845500.0,929044.1666666666,1713407.5,2082041.6666666667,2199488.3333333335,2906308.3333333335,3823008.3333333335,5062291.666666667,5742008.0,5543141.666666667,5933800.0,6790192.0,6649317.333333333,6921541.333333333,5240791.666666667,5350608.333333333,4333333.333333333,4235566.666666667,5200733.333333333,14702024.0,101281322.66666667,45308421.333333336,36589584.0,48266085.333333336,70825253.33333333,104740992.0,86971248.0,88130741.33333333,83276746.66666667,81816922.66666667,-1.0,-1.0,-1.0,-1.0
2002-03-18 14:15:04.299000,19.019699096679688,103491.66666666667,111775.0,0.0,103733.33333333333,116591.66666666667,376108.3333333333,0.0,568604.1666666666,753626.6666666666,1262526.6666666667,1769566.6666666667,1352355.0,1970455.8333333333,2926750.0,3133141.6666666665,3561966.6666666665,4362133.333333333,4669925.0,4818825.0,5970308.0,8142233.333333333,6605492.0,7106317.333333333,6205091.333333333,7624900.0,6380416.666666667,4131091.6666666665,4116700.0,4492991.666666667,10525633.333333334,111946666.66666667,45077664.0,38222834.666666664,47606336.0,80453002.66666667,103360330.66666667,89962752.0,86972000.0,82768832.0,81798666.66666667,-1.0,-1.0,-1.0,-1.0
2002-03-18 14:15:08.299000,15.230999946594238,0.0,104758.33333333333,0.0,0.0,0.0,107116.66666666667,246453.33333333334,715511.6666666666,382010.8333333333,364700.8333333333,1421422.5,1176534.1666666667,1608362.5,2786350.0,2961216.6666666665,4213683.333333333,3695991.6666666665,4802325.0,5699100.0,7423350.0,6639058.666666667,8166425.333333333,8327341.333333333,7725416.0,6603575.333333333,6051792.0,5887125.333333333,4385500.0,4171091.6666666665,8359458.0,89783498.66666667,57261914.666666664,42182917.333333336,51150165.333333336,73132922.66666667,103227584.0,91298421.33333333,91809749.33333333,89929002.66666667,86120501.33333333,-1.0,-1.0,-1.0,-1.0
2002-03-18 14:15:12.292000,12.210299491882324,104891.66666666667,0.0,0.0,0.0,109108.33333333333,0.0,321734.1666666667,305290.8333333333,444592.5,1138071.6666666667,1056675.8333333333,1505456.6666666667,2157563.3333333335,2373641.6666666665,2890850.0,3913666.6666666665,4227625.0,5420591.666666667,5752174.666666667,6020150.666666667,7469050.0,7898574.666666667,7474583.333333333,8063575.333333333,7202933.333333333,6385791.333333333,4756266.666666667,4383075.0,4502625.0,6975942.0,65770496.0,74256000.0,40658000.0,53679498.666666664,76348581.33333333,103001589.33333333,110468416.0,98921322.66666667,86454336.0,79524586.66666667,-1.0,-1.0,-1.0,-1.0
2002-03-18 14:15:16.288000,9.777400016784668,128283.33333333333,0.0,124358.33333333333,227175.0,0.0,82340.0,339076.6666666667,395818.3333333333,668139.1666666666,707881.6666666666,1277910.8333333333,1661825.0,1547656.6666666667,2237321.6666666665,3391000.0,3501891.6666666665,4714558.333333333,4914866.666666667,5258116.666666667,6259308.666666667,7510442.0,7956934.666666667,7544008.0,8514709.333333334,7119883.333333333,6281433.333333333,6133275.333333333,5093833.333333333,4442650.0,9754574.666666666,78478826.66666667,73529669.33333333,41872165.333333336,47516501.333333336,80122837.33333333,104072501.33333333,101165920.0,96542336.0,92670496.0,82762832.0,-1.0,-1.0,-1.0,-1.0
2002-03-18 14:15:20.289000,7.836799621582031,0.0,210066.66666666666,0.0,0.0,0.0,0.0,256605.0,239042.5,318074.1666666667,785755.8333333334,2012151.6666666667,1581655.0,1808941.6666666667,2547825.0,2352508.3333333335,3228158.3333333335,4498441.666666667,4999666.666666667,5482866.666666667,6488367.333333333,6362124.666666667,6583600.0,7380792.0,6210958.666666667,7134966.666666667,5096050.0,5187208.333333333,4432083.333333333,5698141.333333333,11018650.0,76397994.66666667,67630501.33333333,38197834.666666664,50465749.333333336,75509749.33333333,102426421.33333333,102910250.66666667,94012917.33333333,98871328.0,81091834.66666667,-1.0,-1.0,-1.0,-1.0
2002-03-18 14:15:24.285000,6.294600009918213,0.0,208783.33333333334,0.0,320008.3333333333,298375.0,88541.66666666667,83708.33333333333,153153.33333333334,522042.5,695810.8333333334,1169465.8333333333,1742972.5,1888525.8333333333,2508391.6666666665,2421783.3333333335,3134033.3333333335,4266483.333333333,4087583.3333333335,5330108.333333333,5557775.0,6436416.666666667,6931200.0,6684392.0,7040884.0,5680658.666666667,5166458.333333333,4904933.333333333,4473616.666666667,5634316.666666667,13184458.666666666,80142426.66666667,67778336.0,41415250.666666664,53146330.666666664,73181498.66666667,102843584.0,98031914.66666667,92099008.0,87797504.0,80617082.66666667,-1.0,-1.0,-1.0,-1.0
2002-03-18 14:15:28.277000,5.031399726867676,0.0,0.0,0.0,199683.33333333334,289975.0,252585.0,81734.16666666667,319668.3333333333,364065.0,331832.5,1482938.3333333333,1743299.1666666667,1498562.5,1876473.3333333333,3437483.3333333335,3268883.3333333335,3445483.3333333335,4124683.3333333335,5007916.666666667,6035633.333333333,5959450.0,6136800.0,6829933.333333333,5212475.0,4647966.666666667,4994800.0,4591916.666666667,3814662.6666666665,4243450.0,13359766.666666666,81107925.33333333,76172581.33333333,41494586.666666664,48484752.0,80016501.33333333,103207744.0,101591338.66666667,90972501.33333333,91422826.66666667,79151168.0,-1.0,-1.0,-1.0,-1.0
2002-03-18 14:15:32.275000,4.042099952697754,0.0,0.0,117350.0,0.0,91658.33333333333,263085.8333333333,508093.3333333333,488819.1666666667,440527.5,492615.8333333333,1708646.6666666667,1364111.6666666667,1615267.5,2005730.0,3091008.3333333335,3349950.0,3591866.6666666665,3744841.6666666665,4062991.6666666665,5078591.666666667,6144900.0,5634841.333333333,5410441.666666667,6032942.0,5551000.0,4535925.0,4929316.666666667,3783458.3333333335,3501850.0,10301925.333333334,82484501.33333333,85799424.0,42811333.333333336,50092501.333333336,69242832.0,103150997.33333333,109799829.33333333,91043925.33333333,89163328.0,84941168.0,-1.0,-1.0,-1.0,-1.0
2002-03-18 14:15:36.275000,3.231800079345703,103516.66666666667,97166.66666666667,228975.0,0.0,0.0,458073.3333333333,246251.66666666666,74528.33333333333,313410.8333333333,881145.0,1654518.3333333333,1652294.1666666667,1747718.3333333333,2044083.3333333333,2256133.3333333335,3424625.0,3210983.3333333335,4920291.666666667,5351375.0,5722183.333333333,5695274.666666667,6088558.666666667,5451216.666666667,5192591.666666667,4420216.666666667,4361883.333333333,3709358.3333333335,3728150.0,3852783.3333333335,7538108.0,73073589.33333333,93467498.66666667,40394165.333333336,52404085.333333336,75208501.33333333,105633248.0,101030090.66666667,96523829.33333333,88184666.66666667,85889338.66666667,-1.0,-1.0,-1.0,-1.0
